review,label
"['told', 'return', 'noon', 'noon', 'told', 'wait', 'time', 'might', 'well', 'walk', 'dirty', 'unkempt', 'wait', 'room', 'extremely', 'unsatisfied', 'customer', 'lot', 'receptionist', 'not', 'concerned', 'patient', 'discontent', 'she', 'even', 'still', 'getting', 'she', 'arrive', 'till', 'after', 'noon', 'today', 'even', 'tho', 'she', 'unprofessional', 'one', 'patient', 'ask', 'she', 'diagnosed', 'issue', 'none', 'her', 'herself', 'find', 'issue', 'fake', 'avoid', 'fraud', 'go']",0.0
"['hard', 'carry', 'without', 'treatment', 'grover', 'she', 'always', 'last', 'year', 'person', 'passion', 'work', 'compassionate', 'understanding', 'professional', 'people', 'comment', 'judged', 'upon', 'her', 'session', 'not', 'fit', 'go', 'grover', 'sad', 'missed', 'life', 'time', 'opportunity', 'wonderful', 'therapist', 'life']",1.0
"['rude', 'office', 'staff', 'arrogant', 'physician', 'take', 'personal', 'phone', 'call', 'he', 'charge', 'big', 'dollar', 'he', 'never', 'returned', 'phone', 'call', 'emergency', 'give', 'him', 'zero', 'star']",0.0
"['not', 'sure', 'really', 'accomplished', 'appointment', 'honest', 'told', 'him', 'dong', 'physical', 'therapy', 'month', 'somewhere', 'else', 'pain', 'getting', 'worse', 'told', 'another', 'week', 'his', 'gym', 'instead', 'waste', 'time']",0.0
"['love', 'man', 'seeing', 'him', 'several', 'year', 'kind', 'knowledgeable']",2.0
"['pleasant', 'professional', 'recommend', 'family', 'friend']",2.0
"['great', 'doctor', 'matter', 'almost', 'want', 'sick', 'go', 'hang', 'him', ""he's"", 'cool']",2.0
"['staff', 'knowledgeable', 'approachable', 'happy', 'daughter', 'teeth', 'turned', 'look', 'beautiful', 'highly', 'recommend', 'clinic']",2.0
"['after', 'reading', 'comment', 'feel', 'much', 'better', 'experience', 'clearly', 'lady', 'front', 'desk', 'prior', 'issue', 'situation', 'reason', 'not', 'end', 'going', 'appointment', 'chose', 'go', 'else', 'scheduled', 'procedure', 'done', 'looking', 'inquire', 'appointment', 'time', 'called', 'she', 'rude', 'abrupt', 'extremely', 'short', 'uninformative', 'answer', 'guidance', 'answer', 'get', 'answer', 'question', 'show', 'appointment', 'extraction', 'looking', 'comforting', 'overall', 'experience', 'not', 'get', 'could', 'not', 'professional', 'poor', 'representation']",0.0
"['one', 'star', 'minimal', 'rating', 'given', 'zero', 'permitted', 'order', 'write', 'review', 'zero', 'he', 'contribute', 'anything', 'case', 'find', 'ounce', 'empathy', 'his', 'heart', 'help', 'refused', 'take', 'account', 'tried', 'type', 'alternative', 'therapy', 'still', 'suffering', 'documented', 'debilitating', 'injury', '10', 'chronic', 'pain', 'need', 'attention', 'intervention', 'treated', 'terribly', 'administrative', 'staff', 'rude', 'mean', 'demeaning', 'zero', 'bedside', 'manner', 'hung', 'put', 'hold', 'excessive', 'period', 'time', 'called', 'doctor', 'himself', 'unresponsive', 'suffering', 'terribly', 'reason', 'treated', 'horribly', 'practice', 'despite', 'overly', 'polite', 'nice', 'recommend', 'him', 'anyone', 'known', 'better', 'seek', 'care', 'heard', 'horrible', 'review', 'others', 'experience', 'sadly', 'review', 'not', 'posted']",0.0
"['initial', 'visit', 'he', 'super', 'nice', 'attentive', ""daughter's"", 'puberty', 'weight', 'gain', 'caused', 'tension', 'she', 'tall', 'her', 'age', 'not', 'expected', '90', 'pound', 'her', 'build', 'she', 'dread', 'going', 'him', 'considering', 'doctor', 'change']",1.0
"['one', 'best', 'doctor', 'seen', 'she', 'kind', 'take', 'time', 'answer', 'question', 'her', 'warm', 'personality', 'made', 'feel', 'comfortable', 'her', 'office', 'staff', 'wonderful', 'highly', 'recommend', 'type', 'eye', 'surgery']",2.0
"['emergency', 'gallbladder', 'surgery', 'excellent', 'she', 'explain', 'happening', 'caring', 'need', 'recommend', 'her', 'anyone', 'need', 'operation', 'she', 'wonderful', 'good', 'explaining', 'thing', 'understand', 'going']",2.0
"['say', 'enough', 'great', 'thing', 'frank', 'his', 'staff', 'he', 'helped', 'time', 'lost', 'hope', 'great', 'guy']",2.0
"['daughter', 'scheduled', 'appointment', '10', '20', 'however', 'she', 'not', 'seen', '11', '30', 'waited', 'hour', 'half', '10', 'minute', 'visit', 'joke']",0.0
"['green', 'gone', 'beyond', 'make', 'comfortable', 'hip', 'arthritis', 'pain', 'he', 'responds', 'quickly', 'call', 'arranges', 'appointment', 'help', 'terrific', 'office', 'staff', 'treat', 'problem', 'arises', 'he', 'friendly', 'caring', 'appreciative', 'great', 'care', 'get', 'orthopedics']",2.0
"['he', 'told', 'brain', 'tumor', 'wanted', 'open', 'skull', 'asap', 'he', 'wrong', 'viral', 'infection', 'need', 'surgery', 'he', 'caused', 'family', 'tremendous', 'mental', 'emotional', 'stress', 'anguish', 'due', 'his', 'lack', 'knowledge']",0.0
"['excellent', 'highly', 'recommend', 'his', 'team']",2.0
"['level', 'stern', 'great', 'informative', 'answered', 'question']",2.0
"['prior', 'becoming', 'optometrist', 'patient', 'several', 'doctor', 'always', 'seemed', 'rushing', 'door', 'never', 'felt', 'rushed', 'she', 'professional', 'knowledgeable', 'pleasant', 'take', 'time', 'explain', 'thing', 'clear', 'manner', 'addition', 'excellent', 'optometrist', 'top', 'notch', 'staff', 'always', 'helpful', 'patient', 'finding', 'perfect', 'glass']",2.0
"['actually', 'nice', 'knowledgeable', 'hopefully', 'cross', 'his', 'secretary', 'she', 'diva', 'extremely', 'moody', 'try', 'deal', 'angel', 'scary', 'continues', 'take', 'good', 'care', 'elder', 'mother']",1.0
"['insurance', 'co', 'denied', 'asked', 'said', 'take', 'care', 'mo', 'later', 'not', 'heard', 'word', 'gilder', 'rude', 'made', 'feel', 'like', 'moron', 'she', 'not', 'seem', 'interested', 'problem']",0.0
"['wait', 'time', 'practically', 'nothing', 'seems', 'like', 'everyone', 'come', 'see', 'seen', 'timely', 'fashion', 'front', 'desk', 'receptionist', 'friendly', 'pain', 'getting', 'treated']",1.0
"['referred', 'emergency', 'callback', 'despite', 'told', 'hear', 'accepted', 'day', 'could', 'wait', 'longer', 'called', 'end', 'second', 'day', 'told', 'doctor', 'not', 'time', 'see', 'quickly', 'needed', 'seen', 'she', 'not', 'accept', 'patient', 'ironic', 'she', 'recognized', 'needed', 'help', 'urgently', 'her', 'office', 'urgency', 'letting', 'know', 'asked', 'not', 'tell', 'said', 'called', 'morning', 'left', 'message', 'double', 'checked', 'never', 'call', 'asked', 'number', 'called', 'concerned', 'left', 'message', 'someone', 'else', 'phone', 'response', 'matter', 'patient', 'going', 'worst', 'time', 'life', 'unbelievably', 'cold', 'uncaring', 'referral', 'suggestion', 'get', 'help', 'information', 'simply', 'delayed', 'treatment', 'day', 'feel', 'doctor', 'familiar', 'emotional', 'trauma', 'compassionate']",0.0
"['personnel', 'et', 'rend', 'tout', 'suite', 'regard', 'pa', 'complication', 'tout', 'pas', 'tr', 'long', 'respect', 'la', 'comp', 'et', 'la']",1.0
"['temp', 'pour', 'plus', 'pa', 'la', 'payer', 'pour', 'et', 'pay', 'par', 'la', 'wow', 'bravo', 'sans', 'changer', 'ville']",0.0
"['went', 'saw', 'after', 'referral', 'doctor', 'suffering', 'chronic', 'pain', 'after', 'car', 'accident', 'year', 'ago', 'tried', 'form', 'therapy', 'yet', 'still', 'pain', 'thought', 'try', 'however', 'extremely', 'scared', 'needle', 'always', 'biggest', 'fear', 'said', 'willing', 'anything', 'point', 'help', 'pain', 'went', 'expressed', 'anxiety', 'she', 'basically', 'brushed', 'like', 'big', 'deal', 'started', 'cry', 'she', 'said', 'even', 'hurt', 'she', 'tell', 'may', 'causing', 'pain', 'explain', 'anything', 'she', 'stuck', 'needle', 'left', 'sitting', '10', 'minute', 'sure', 'shes', 'great', 'acupuncturist', 'she', 'not', 'sympathetic', 'least', 'not', 'help', 'feel', 'comfortable', 'wont', 'going', 'back']",1.0
"['helped', 'acupuncture', 'manage', 'pain', 'numerous', 'surgery', 'procedure', 'help', 'numbness', 'pain', 'arm', 'jaw', 'issue', 'after', 'treatment', 'could', 'feel', 'arm', 'never', 'met', 'professional', 'caring', 'doctor', 'he', 'flexible', 'time', 'explaining', 'his', 'method', 'practice', 'feel', 'lost', 'western', 'medicine', 'doctor', 'full', 'confidence', 'recommending', 'person', 'open', 'healing']",2.0
"['beware', 'charge', 'told', 'time', 'procedure', 'deemed', 'medically', 'necessary', 'responsible', '35', 'copay', 'not', 'responsible', '200', 'office', 'visit', 'received', 'bill', '388', 'insurance', 'company', 'paid', '165', 'her', 'office', 'billing', 'remainder', 'called', 'ask', 'discrepancy', 'told', 'nasty', 'condescending', 'business', 'manager', 'ail', 'pay', 'amount', 'go', 'huge', 'scam', 'favor', 'go', 'somewhere', 'else', 'scam']",1.0
"['he', 'always', 'leaf', 'time', 'his', 'old', 'patient', 'he', 'doc', '10', 'year']",2.0
"['took', 'daughter', 'year', 'ago', 'surprised', 'her', 'lack', 'attention', 'detail', 'expected', 'her', 'read', 'information', 'daughter', 'her', 'first', 'visit', 'asked', 'complete', 'her', 'chart', 'she', 'read', 'none', 'wrote', 'initially', 'important', 'prior', 'her', 'talking', 'daughter', 'even', 'advised', 'staff', 'her', 'note', 'wrote', 'before', 'discussing', 'certain', 'issue', 'daughter', 'pertained', ""daughter's"", 'weight', 'diet', 'etc', 'though', 'she', 'seemed', 'nice', 'she', 'seemed', 'le', 'interested', 'concern', 'she', 'say', 'never', 'took', 'daughter', 'back']",1.0
"['problem', 'he', 'usually', 'away', 'need', 'see', 'him']",1.0
"['awesome', 'doctor', 'happy', 'experience']",2.0
"['stay', 'away', 'judgmental', 'insensitive', 'sorry', 'excuse', 'human', 'he', 'flat', 'lied', 'u', 'totally', 'ruined', 'entire', 'process', 'really', 'unfortunate', 'he', 'not', 'doctor', 'trust']",0.0
"['love', 'visiting', 'good', 'call', 'him', 'he', 'funny', 'knowledgeable', 'he', 'throw', 'pill', 'he', 'like', 'genetic', 'saliva', 'test', 'confirm', 'side', 'effect', 'before', 'prescribing', 'he', 'busy', 'patient', 'his', 'patient', 'pun', 'intended', 'highly', 'recommend', 'him']",2.0
"['mike', 'helpful', 'pain', 'reliever', 'gave', 'helpful', 'advice', 'he', 'took', 'time', 'unlike', 'others', 'seen', 'past', 'knowledgeable', 'explained', 'carefully', 'effectively']",2.0
"['husband', 'seeing', 'duke', '20', 'year', 'he', 'professional', 'extremely', 'knowledgeable', 'genuine', 'compassion', 'his', 'patient', 'he', 'not', 'treat', 'educates', 'never', 'leave', 'question', 'highly', 'recommend', 'him', 'anyone', 'looking', 'good', 'quality', 'top', 'notch', 'chiropractor', 'thanks', 'duke', 'done', 'u', 'year']",2.0
"['simply', 'put', 'he', 'best', 'understanding', 'easy', 'talk', 'feel', 'like', 'he', 'get']",2.0
"['minimally', 'invasive', 'lumbar', '1.5', 'year', 'ago', 'returned', 'twice', 'address', 'continued', 'relentless', 'pain', 'after', 'month', 'pt', 'prescribed', 'strong', 'even', 'though', 'stated', 'issue', 'ibuprofen', 'took', 'terrible', 'reaction', 'threw', 'rest', 'away', 'although', 'doctor', 'kind', 'personable', 'wish', 'never', 'surgery', 'trying', 'get', 'relief', '20', 'year', 'different', 'kind', 'chronic', 'pain']",1.0
"['great', 'count', 'seeing', 'her', 'year']",1.0
"['physician', 'changed', 'life', 'chronic', 'back', 'pain', 'bad', 'after', 'seeing', 'several', 'week', '50', 'improvement', 'pain']",2.0
"['never', 'recommend', 'doctor', 'pretty', 'sure', 'she', 'not', 'option', 'go', 'someone', 'else', 'save']",0.0
"['not', 'recommend', 'seen', 'day', 'laser', 'paid', 'treatment', 'not', 'work', 'he', 'ended', 'referring', 'place', 'his', 'treatment', 'room', 'discussed', 'him', 'spent', 'much', 'money', 'his', 'office', 'afford', 'pay', 'new', 'clinic', 'know', 'he', 'say', 'not', 'worry', 'cover', 'left', 'happy', 'glad', 'waste', 'money', '100', 'sure', 'he', 'meant', 'figured', 'least', 'money', 'put', 'towards', 'laser', 'his', 'clinic', 'finally', 'consult', 'new', 'office', 'nothing', 'said', 'two', 'office', 'call', 'day', 'speak', 'him', 'he', 'not', 'remember', 'saying', 'he', 'wish', 'well', 'great', 'day', 'before', 'could', 'even', 'get', 'two', 'word', 'stopped', 'him', 'hanging', 'his', 'word', 'he', 'basically', 'calling', 'liar', 'every', 'sentence', 'tried', 'get', 'he', 'cut', 'repeatedly', 'say', 'wish', 'best', 'great', 'day', 'like', 'talking', 'robot', 'feel', 'like', 'worst', 'customer', 'service', 'ever', 'treated', 'work', 'doctor', 'office', 'know', 'situation', 'could', 'definitely', 'handled', 'lot', 'better', 'doctor', 'work', 'never', 'treat', 'patient', 'way', 'not', 'recommend', 'seeing', 'him', 'due', 'poor', 'customer', 'service', 'save', 'time', 'money', 'book', 'somewhere', 'else', 'his', 'laser', 'machine', 'not', 'comparable', 'office']",1.0
"['doctor', 'fee', 'service', 'physician', 'accept', 'insurance', 'initial', 'consultation', '500.00']",1.0
"['saw', 'back', '1992', 'knowledgeable', 'however', 'one', 'hand', 'she', 'help', 'baby', 'come', 'world', 'safely', 'hand', 'she', 'performs', 'abortion', 'found', 'offensive', 'incongruous', 'whatever', 'happened', 'harm', 'hope', 'situation', 'since', 'changed', 'recommend', 'asking', 'office', 'staff']",1.0
"['went', 'assessment', 'appointment', 'his', 'suggestion', 'totally', 'wall', 'compared', 'two', 'opinion', 'somebody', 'think', 'he', 'know', 'he']",0.0
"['not', 'friendly', 'atmosphere', 'office', 'element', 'hostility', 'her', 'relationship', 'patient', 'she', 'never', 'smile', 'sincerely', 'overall', 'doctor', 'not', 'kind', 'strange', 'she', 'take', 'question', 'parent']",0.0
"['nicest', 'surgeon', 'ever', 'met', 'went', 'gall', 'bladder', 'surgery', 'little', 'nervous', 'before', 'him', 'his', 'team', 'excellent', 'nurse', 'put', 'good', 'mood', 'right', 'away', 'caring', 'easy', 'going', 'pleasure', 'around', 'vulnerable', 'state', 'lucky', 'get', 'him', 'surgeon', 'cute', 'eye', 'well']",2.0
"['fantastic', 'great', 'communicator', 'taking', 'care', 'son', 'eye', 'care', 'need', 'year', 'doubt', 'he', 'credit', 'his', 'profession', 'highly', 'recommend', 'him', 'anyone', 'looking', 'cream', 'crop', 'his', 'field', 'want', 'best', 'he', 'nothing', 'le']",1.0
"['mostly', 'interested', 'getting', 'next', 'patient', 'next', 'invoice', 'felt', 'like', 'slaughterhouse', 'wisdom', 'tooth', 'pulled', 'nerve', 'not', 'close', 'root', 'lost', 'half', 'chin', 'lip', 'feeling', 'according', 'him', 'risk', 'norm', '1.5', 'month', 'little', 'feeling', 'chin', 'not', 'much', 'sign', 'get', 'full', 'recovery', 'not', 'recommend', 'fiend', 'others', 'truly', 'felt', 'like', 'interest', 'collect', 'bill', 'move', 'quicker', 'next', 'patient', 'terrible', 'experience']",0.0
"['sort', 'mental', 'illness', 'stay', 'clear', 'thought', 'maybe', 'one', 'experience', 'upon', 'reading', 'another', 'review', 'website', 'learned', 'otherwise', 'completely', 'disregarded', 'anxiety', 'panic', 'disorder', 'coming', 'medication', 'she', 'told', 'normal', 'even', 'thing', 'normal', 'correct', 'her', 'tell', 'her', 'better', 'she', 'dismissed', 'issue', 'comparing', 'problem', 'people', 'worse', 'seizure', 'blind', 'saying', 'someone', 'feeling', 'irrelevant', 'someone', 'else', 'worse', 'like', 'saying', 'someone', 'happy', 'someone', 'else', 'better', 'doctor', 'plain', 'unprofessional', 'after', 'dismissing', 'sort', 'mental', 'illness', 'she', 'proceeded', 'tell', 'she', 'could', 'prescribe', 'anxiety', 'medication', 'fear', 'flying', 'love', 'her', 'explain', 'she', 'prescribing', 'medication', 'someone', 'without', 'anxiety', 'disorder', 'she', 'acted', 'like', 'she', 'knew', 'body', 'belittled', 'anxiety', 'before', 'appointment', 'scared', 'find', 'another', 'doctor', 'not', 'going', 'back']",1.0
"['comment', 'concerning', 'doctor', 'like', 'friend', 'mine', 'much', 'problem', 'shoulder', 'arm', 'etc', 'turned', 'neck', 'turn', 'concerned', 'higher', 'paying', 'insurance', 'real', 'care', 'in', 'point', 'service', 'mean', 'in', 'pay', 'doctor', 'accepts', ""he's"", 'paid', 'anyway', 'people', 'like', 'suffer', 'thanks', 'like', 'loving', 'care']",1.0
"['referred', 'see', 'proton', 'therapy', 'option', 'treat', 'cancer', 'she', 'spend', 'hr', 'doctor', 'visit', '40', 'first', 'time', 'left', 'appointment', 'feeling', 'like', 'understood', 'doctor', 'said', 'shes', 'terrific']",2.0
"['love', 'new', 'nose', 'concerned', 'nose', 'thought', 'address', 'concerned', 'mom', 'want', 'took', 'back', 'meeting', 'consultation', 'surgical', 'knowledgeable', 'detailed', 'welcoming', 'he', 'took', 'his', 'time', 'explain', 'everything', 'make', 'sure', 'page', 'convinced', 'address', 'concern', 'surgical', 'nose', 'job', 'happier', 'result', 'first', 'time', 'getting', 'dermal', 'filler', 'assistance', 'helpful']",2.0
"['opinion', 'believe', 'efficacy', 'eclipsed', 'his', 'inflated', 'sense', 'self', 'he', 'arrogant', 'obnoxious', 'man', 'whose', 'worst', 'quality', 'surface', 'treatment', 'not', 'progress', 'enough', 'flatter', 'his', 'ego', ""he's"", 'probably', 'careful', 'like', 'set', 'he', 'habitually', 'manipulative', 'disrespectful', 'towards', 'vulnerable', 'inpatient', 'taking', 'advantage', 'compromised', 'credibility', 'psych', 'patient', 'dare', 'complain', 'him', 'reveal', 'he', 'not', 'god', 'he', 'pretend', 'case', 'he', 'everything', 'his', 'power', 'thwart', 'transfer', 'another', 'doctor', 'hospital', 'he', 'misrepresented', 'doctor', 'he', 'gloated', 'adjusted', 'medication', 'prevent', 'appearing', 'well', 'enough', 'decide', 'transfer', 'care', 'even', 'attempted', 'intimidate', 'telling', 'one', 'believe', 'him']",0.0
"['knowledgeable', 'subject', 'matter', 'helpful', 'staff', 'easy', 'get', 'along', 'professional', 'greatly', 'appreciated', 'service']",1.0
"['bad', 'doctor', 'his', 'service', 'risk', 'losing', 'money', 'after', 'he', 'say', 'read', 'contract', 'see', 'his', 'service']",0.0
